Phase,ID,Time_uS,Delta_uS,SCH_Deg_s_X,SCH_Deg_s_Y,SCH_Deg_s_Z,SCH_G_X,SCH_G_Y,SCH_G_Z,ADXL_G_X,ADXL_G_Y,ADXL_G_Z,BNO_G_X,BNO_G_Y,BNO_G_Z,BNO_Deg_s_X,BNO_Deg_s_Y,BNO_Deg_s_Z,BNO_Mag_X,BNO_Mag_Y,BNO_Mag_Z
1,S,18543926,2032,0.800,0.800,1.760,0.054,-0.232,-0.942,,,,,,,,,,,,
1,A,22098089,996,,,,,,,0.101,-0.234,-0.988,,,,,,,,,
1,B,18547314,3286,,,,,,,,,,0.036,-0.195,-0.987,,,,,,
1,S,18547314,3388,0.160,0.800,1.760,0.054,-0.232,-0.941,,,,,,,,,,,,
1,A,22102071,995,,,,,,,0.102,-0.233,-0.993,,,,,,,,,
1,B,18550700,2286,,,,,,,,,,,,,,,,68.000,-90.188,10.000
1,S,18550700,3386,-0.480,0.800,1.120,0.053,-0.232,-0.943,,,,,,,,,,,,
1,A,22104063,996,,,,,,,0.101,-0.233,-0.992,,,,,,,,,
1,B,18552733,4286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18552733,2033,-0.160,0.800,1.440,0.054,-0.232,-0.945,,,,,,,,,,,,
1,A,22108045,996,,,,,,,0.098,-0.233,-0.995,,,,,,,,,
1,B,18557474,2286,,,,,,,,,,0.038,-0.195,-0.989,,,,,,
1,S,18557474,4741,0.480,1.440,2.080,0.056,-0.234,-0.946,,,,,,,,,,,,
1,A,22110036,995,,,,,,,0.100,-0.234,-0.996,,,,,,,,,
1,B,18559507,3291,,,,,,,,,,,,,,,,66.688,-89.375,9.625
1,S,18559507,2033,1.440,1.760,2.400,0.056,-0.234,-0.945,,,,,,,,,,,,
1,A,22114019,996,,,,,,,0.099,-0.233,-0.996,,,,,,,,,
1,B,18562894,4286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18562894,3387,1.440,1.760,2.720,0.055,-0.232,-0.946,,,,,,,,,,,,
1,A,22118001,996,,,,,,,0.099,-0.233,-0.999,,,,,,,,,
1,B,18566958,2286,,,,,,,,,,0.039,-0.196,-0.992,,,,,,
1,S,18566958,4064,1.120,1.440,2.720,0.055,-0.232,-0.948,,,,,,,,,,,,
1,A,22119992,995,,,,,,,0.100,-0.233,-0.996,,,,,,,,,
1,B,18569667,3286,,,,,,,,,,0.041,-0.195,-0.994,,,,,,
1,S,18569667,2709,1.120,1.440,2.400,0.055,-0.232,-0.948,,,,,,,,,,,,
1,A,22123975,996,,,,,,,0.100,-0.234,-0.995,,,,,,,,,
1,B,18572377,2286,,,,,,,,,,,,,,,,66.688,-88.750,9.938
1,S,18572377,2710,0.800,1.440,2.400,0.055,-0.232,-0.948,,,,,,,,,,,,
1,A,22125966,996,,,,,,,0.101,-0.232,-0.996,,,,,,,,,
1,B,18575087,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18575087,2710,1.120,0.800,2.400,0.055,-0.233,-0.948,,,,,,,,,,,,
1,A,22128953,996,,,,,,,0.098,-0.233,-0.996,,,,,,,,,
1,B,18578474,3291,,,,,,,,,,0.038,-0.193,-0.995,,,,,,
1,S,18578474,3387,1.440,0.480,2.400,0.055,-0.234,-0.948,,,,,,,,,,,,
1,A,22132936,996,,,,,,,0.100,-0.233,-0.995,,,,,,,,,
1,B,18581861,2286,,,,,,,,,,,,,,,,66.125,-88.938,9.938
1,S,18581861,3387,1.120,0.480,1.760,0.055,-0.234,-0.948,,,,,,,,,,,,
1,A,22134927,996,,,,,,,0.099,-0.233,-0.996,,,,,,,,,
1,B,18583893,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18583893,2032,0.480,0.800,1.120,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,22137914,996,,,,,,,0.098,-0.235,-0.991,,,,,,,,,
1,B,18587280,3286,,,,,,,,,,0.038,-0.196,-0.991,,,,,,
1,S,18587280,3387,0.480,1.120,1.120,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,22140901,996,,,,,,,0.102,-0.232,-0.994,,,,,,,,,
1,B,18590667,2286,,,,,,,,,,,,,,,,66.812,-88.000,9.250
1,S,18590667,3387,0.800,1.440,2.080,0.055,-0.234,-0.945,,,,,,,,,,,,
1,A,22143887,995,,,,,,,0.100,-0.234,-0.993,,,,,,,,,
1,B,18592699,4286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18592699,2032,0.800,1.760,2.080,0.054,-0.234,-0.944,,,,,,,,,,,,
1,A,22147870,996,,,,,,,0.100,-0.236,-0.989,,,,,,,,,
1,B,18596763,2291,,,,,,,,,,0.036,-0.195,-0.990,,,,,,
1,S,18596763,4064,0.800,1.760,2.720,0.054,-0.233,-0.944,,,,,,,,,,,,
1,A,22149861,995,,,,,,,0.101,-0.234,-0.993,,,,,,,,,
1,B,18599473,3286,,,,,,,,,,0.038,-0.194,-0.988,,,,,,
1,S,18599473,2710,1.120,1.120,2.400,0.055,-0.232,-0.945,,,,,,,,,,,,
1,A,22153844,996,,,,,,,0.099,-0.235,-0.989,,,,,,,,,
1,B,18602860,2286,,,,,,,,,,,,,,,,67.312,-89.938,9.875
1,S,18602860,3387,1.120,0.160,1.440,0.054,-0.233,-0.946,,,,,,,,,,,,
1,A,22155835,996,,,,,,,0.101,-0.234,-0.991,,,,,,,,,
1,B,18604892,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18604892,2032,1.440,0.160,1.120,0.054,-0.234,-0.945,,,,,,,,,,,,
1,A,22158822,996,,,,,,,0.100,-0.234,-0.992,,,,,,,,,
1,B,18608279,3286,,,,,,,,,,,,,,,,66.375,-90.688,11.062
1,S,18608279,3387,1.440,0.480,1.440,0.052,-0.235,-0.944,,,,,,,,,,,,
1,A,22162804,995,,,,,,,0.101,-0.234,-0.994,,,,,,,,,
1,B,18611666,2286,,,,,,,,,,0.039,-0.196,-0.987,,,,,,
1,S,18611666,3387,1.440,0.480,1.440,0.053,-0.234,-0.943,,,,,,,,,,,,
1,A,22164796,996,,,,,,,0.101,-0.234,-0.991,,,,,,,,,
1,B,18613698,3291,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18613698,2032,1.120,0.800,1.760,0.054,-0.234,-0.944,,,,,,,,,,,,
1,A,22167782,995,,,,,,,0.098,-0.234,-0.992,,,,,,,,,
1,B,18617085,3286,,,,,,,,,,0.038,-0.195,-0.991,,,,,,
1,S,18617085,3387,0.800,1.120,1.760,0.055,-0.233,-0.945,,,,,,,,,,,,
1,A,22170769,995,,,,,,,0.101,-0.234,-0.992,,,,,,,,,
1,B,18620472,2286,,,,,,,,,,,,,,,,66.625,-89.312,10.438
1,S,18620472,3387,0.160,1.120,2.080,0.055,-0.234,-0.945,,,,,,,,,,,,
1,A,22173756,996,,,,,,,0.101,-0.235,-0.991,,,,,,,,,
1,B,18622504,4286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18622504,2032,-0.160,1.120,2.080,0.056,-0.234,-0.945,,,,,,,,,,,,
1,A,22177738,995,,,,,,,0.100,-0.235,-0.996,,,,,,,,,
1,B,18626569,2286,,,,,,,,,,0.038,-0.196,-0.987,,,,,,
1,S,18626569,4065,-0.160,1.120,1.760,0.057,-0.235,-0.945,,,,,,,,,,,,
1,A,22179730,996,,,,,,,0.101,-0.233,-0.991,,,,,,,,,
1,B,18629278,2286,,,,,,,,,,,,,,,,66.500,-89.000,9.875
1,S,18629278,2709,0.480,1.440,2.400,0.056,-0.235,-0.944,,,,,,,,,,,,
1,A,22182716,995,,,,,,,0.101,-0.235,-0.992,,,,,,,,,
1,B,18631310,3291,,,,,,,,,,0.037,-0.195,-0.991,,,,,,
1,S,18631310,2032,0.800,1.440,2.720,0.055,-0.235,-0.943,,,,,,,,,,,,
1,A,22185703,996,,,,,,,0.104,-0.235,-0.996,,,,,,,,,
1,B,18634697,2286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18634697,3387,0.800,1.440,3.040,0.054,-0.234,-0.943,,,,,,,,,,,,
1,A,22187694,995,,,,,,,0.100,-0.233,-0.993,,,,,,,,,
1,B,18636730,3286,,,,,,,,,,,,,,,,66.750,-89.125,10.812
1,S,18636730,2033,1.440,1.440,2.720,0.054,-0.234,-0.943,,,,,,,,,,,,
1,A,22191676,995,,,,,,,0.100,-0.234,-0.991,,,,,,,,,
1,B,18640117,2286,,,,,,,,,,0.036,-0.196,-0.991,,,,,,
1,S,18640117,3387,1.440,1.120,1.760,0.055,-0.233,-0.942,,,,,,,,,,,,
1,A,22193668,996,,,,,,,0.100,-0.235,-0.992,,,,,,,,,
1,B,18642826,4286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18642826,2709,1.120,1.440,1.440,0.054,-0.233,-0.943,,,,,,,,,,,,
1,A,22197650,996,,,,,,,0.102,-0.235,-0.994,,,,,,,,,
1,B,18646891,3286,,,,,,,,,,,,,,,,67.250,-91.125,10.750
1,S,18646891,4065,0.160,1.440,1.440,0.054,-0.234,-0.944,,,,,,,,,,,,
1,A,22200637,996,,,,,,,0.101,-0.234,-0.994,,,,,,,,,
1,B,18650278,2291,,,,,,,,,,0.037,-0.196,-0.991,,,,,,
1,S,18650278,3387,-0.160,1.440,2.080,0.055,-0.236,-0.945,,,,,,,,,,,,
1,A,22203623,995,,,,,,,0.101,-0.233,-0.994,,,,,,,,,
1,B,18652310,4286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18652310,2032,0.160,1.760,2.080,0.054,-0.236,-0.945,,,,,,,,,,,,
1,A,22207606,996,,,,,,,0.099,-0.234,-0.993,,,,,,,,,
1,B,18657032,2286,,,,,,,,,,,,,,,,67.500,-90.312,9.688
1,S,18657032,4722,0.800,2.080,2.080,0.054,-0.234,-0.945,,,,,,,,,,,,
1,A,22209597,996,,,,,,,0.100,-0.234,-0.995,,,,,,,,,
1,B,18659084,2286,,,,,,,,,,0.038,-0.194,-0.990,,,,,,
1,S,18659084,2052,1.440,2.080,2.080,0.054,-0.233,-0.946,,,,,,,,,,,,
1,A,22212584,996,,,,,,,0.099,-0.235,-0.996,,,,,,,,,
1,B,18661116,3286,,,,,,,,,,0.040,-0.195,-0.991,,,,,,
1,S,18661116,2032,1.120,1.760,2.080,0.054,-0.233,-0.946,,,,,,,,,,,,
1,A,22215571,996,,,,,,,0.099,-0.232,-0.997,,,,,,,,,
1,B,18664503,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18664503,3387,0.800,1.120,2.080,0.054,-0.234,-0.947,,,,,,,,,,,,
1,A,22218557,995,,,,,,,0.099,-0.236,-0.994,,,,,,,,,
1,B,18667890,3291,,,,,,,,,,,,,,,,67.750,-89.000,10.000
1,S,18667890,3387,0.160,1.120,2.080,0.054,-0.234,-0.947,,,,,,,,,,,,
1,A,22222540,996,,,,,,,0.100,-0.233,-0.994,,,,,,,,,
1,B,18671277,2286,,,,,,,,,,0.039,-0.197,-0.993,,,,,,
1,S,18671277,3387,0.160,1.120,1.760,0.054,-0.233,-0.948,,,,,,,,,,,,
1,A,22224531,995,,,,,,,0.099,-0.235,-0.997,,,,,,,,,
1,B,18673309,4286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18673309,2032,0.160,1.760,2.720,0.055,-0.233,-0.946,,,,,,,,,,,,
1,A,22236479,996,,,,,,,0.101,-0.234,-0.992,,,,,,,,,
1,B,18684825,8759,,,,,,,,,,,,,,,,65.938,-88.688,9.438
1,S,18684825,11516,2.080,1.760,2.720,0.055,-0.233,-0.946,,,,,,,,,,,,
1,A,22237474,995,,,,,,,0.100,-0.234,-0.994,,,,,,,,,
1,B,18686179,4277,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18686179,1354,2.080,2.080,2.720,0.055,-0.232,-0.946,,,,,,,,,,,,
1,A,22241457,996,,,,,,,0.100,-0.233,-0.993,,,,,,,,,
1,B,18690921,2277,,,,,,,,,,0.038,-0.194,-0.988,,,,,,
1,S,18690921,4742,1.760,1.760,2.080,0.055,-0.232,-0.946,,,,,,,,,,,,
1,A,22244443,995,,,,,,,0.100,-0.233,-0.989,,,,,,,,,
1,B,18692953,5291,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18692953,2032,0.800,1.120,1.760,0.055,-0.231,-0.946,,,,,,,,,,,,
1,A,22249422,996,,,,,,,0.102,-0.233,-0.992,,,,,,,,,
1,B,18698373,3277,,,,,,,,,,0.037,-0.195,-0.988,,,,,,
1,S,18698373,5420,0.800,0.800,1.440,0.054,-0.230,-0.942,,,,,,,,,,,,
1,A,22252408,995,,,,,,,0.100,-0.233,-0.992,,,,,,,,,
1,B,18701760,2277,,,,,,,,,,,,,,,,68.000,-90.188,10.000
1,S,18701760,3387,1.760,0.800,1.440,0.054,-0.231,-0.941,,,,,,,,,,,,
1,A,22254400,996,,,,,,,0.100,-0.234,-0.990,,,,,,,,,
1,B,18703792,3277,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18703792,2032,1.120,0.800,1.440,0.054,-0.232,-0.942,,,,,,,,,,,,
1,A,22258382,996,,,,,,,0.100,-0.231,-0.990,,,,,,,,,
1,B,18707179,3277,,,,,,,,,,0.037,-0.193,-0.983,,,,,,
1,S,18707179,3387,0.480,0.800,1.120,0.055,-0.232,-0.943,,,,,,,,,,,,
1,A,22261369,996,,,,,,,0.101,-0.233,-0.991,,,,,,,,,
1,B,18710566,2277,,,,,,,,,,,,,,,,67.375,-89.438,9.438
1,S,18710566,3387,0.160,0.800,1.440,0.055,-0.232,-0.943,,,,,,,,,,,,
1,A,22263360,996,,,,,,,0.101,-0.231,-0.991,,,,,,,,,
1,B,18712598,3282,,,,,,,,,,0.036,-0.194,-0.991,,,,,,
1,S,18712598,2032,-0.160,0.800,1.760,0.055,-0.231,-0.943,,,,,,,,,,,,
1,A,22267342,995,,,,,,,0.101,-0.233,-0.993,,,,,,,,,
1,B,18715985,3277,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18715985,3387,-0.480,0.480,2.400,0.054,-0.231,-0.943,,,,,,,,,,,,
1,A,22270329,995,,,,,,,0.099,-0.234,-0.994,,,,,,,,,
1,B,18719372,3277,,,,,,,,,,0.037,-0.193,-0.988,,,,,,
1,S,18719372,3387,-0.160,1.120,2.400,0.055,-0.232,-0.945,,,,,,,,,,,,
1,A,22273316,996,,,,,,,0.101,-0.234,-0.993,,,,,,,,,
1,B,18722759,2277,,,,,,,,,,,,,,,,66.688,-88.750,9.938
1,S,18722759,3387,1.120,1.440,1.760,0.055,-0.233,-0.945,,,,,,,,,,,,
1,A,22275307,995,,,,,,,0.101,-0.234,-0.993,,,,,,,,,
1,B,18724791,3277,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18724791,2032,1.760,1.120,1.760,0.055,-0.234,-0.946,,,,,,,,,,,,
1,A,22279289,995,,,,,,,0.099,-0.235,-0.997,,,,,,,,,
1,B,18728178,3277,,,,,,,,,,0.040,-0.193,-0.991,,,,,,
1,S,18728178,3387,1.440,0.800,1.760,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,22282276,995,,,,,,,0.099,-0.233,-0.995,,,,,,,,,
1,B,18731565,2281,,,,,,,,,,,,,,,,67.000,-91.375,10.625
1,S,18731565,3387,0.800,0.800,1.440,0.055,-0.235,-0.946,,,,,,,,,,,,
1,A,22284267,995,,,,,,,0.102,-0.236,-0.996,,,,,,,,,
1,B,18733597,4277,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18733597,2032,0.480,1.440,1.760,0.055,-0.235,-0.946,,,,,,,,,,,,
1,A,22289245,995,,,,,,,0.101,-0.233,-0.998,,,,,,,,,
1,B,18737662,2286,,,,,,,,,,0.038,-0.196,-0.993,,,,,,
1,S,18737662,4065,0.800,2.080,2.400,0.056,-0.235,-0.946,,,,,,,,,,,,
1,A,22291237,996,,,,,,,0.099,-0.236,-0.994,,,,,,,,,
1,B,18740371,3286,,,,,,,,,,0.040,-0.196,-0.990,,,,,,
1,S,18740371,2709,1.760,1.760,2.400,0.056,-0.235,-0.947,,,,,,,,,,,,
1,A,22294223,995,,,,,,,0.099,-0.236,-0.993,,,,,,,,,
1,B,18743758,2286,,,,,,,,,,,,,,,,66.688,-90.688,11.000
1,S,18743758,3387,1.760,1.440,1.760,0.055,-0.234,-0.948,,,,,,,,,,,,
1,A,22297210,995,,,,,,,0.099,-0.234,-0.995,,,,,,,,,
1,B,18745790,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18745790,2032,0.800,1.440,1.440,0.055,-0.234,-0.948,,,,,,,,,,,,
1,A,22300197,995,,,,,,,0.101,-0.235,-0.994,,,,,,,,,
1,B,18749177,3291,,,,,,,,,,0.036,-0.197,-0.992,,,,,,
1,S,18749177,3387,0.800,1.120,1.760,0.055,-0.233,-0.946,,,,,,,,,,,,
1,A,22303184,996,,,,,,,0.101,-0.235,-0.992,,,,,,,,,
1,B,18752564,2286,,,,,,,,,,,,,,,,66.375,-89.688,10.625
1,S,18752564,3387,0.480,1.120,2.400,0.055,-0.233,-0.945,,,,,,,,,,,,
1,A,22305175,995,,,,,,,0.101,-0.237,-0.990,,,,,,,,,
1,B,18754596,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18754596,2032,0.800,0.800,2.400,0.055,-0.233,-0.945,,,,,,,,,,,,
1,A,22309158,996,,,,,,,0.101,-0.236,-0.994,,,,,,,,,
1,B,18757983,3286,,,,,,,,,,0.038,-0.196,-0.991,,,,,,
1,S,18757983,3387,1.120,0.800,2.400,0.055,-0.234,-0.945,,,,,,,,,,,,
1,A,22312144,995,,,,,,,0.102,-0.235,-0.993,,,,,,,,,
1,B,18761370,2286,,,,,,,,,,,,,,,,66.750,-90.125,10.625
1,S,18761370,3387,1.120,1.120,1.760,0.055,-0.234,-0.946,,,,,,,,,,,,
1,A,22314136,996,,,,,,,0.100,-0.235,-0.993,,,,,,,,,
1,B,18763403,4286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18763403,2033,0.800,0.800,1.760,0.055,-0.234,-0.946,,,,,,,,,,,,
1,A,22319114,996,,,,,,,0.100,-0.234,-0.991,,,,,,,,,
1,B,18768125,2291,,,,,,,,,,0.037,-0.195,-0.990,,,,,,
1,S,18768125,4722,0.480,0.160,2.400,0.055,-0.234,-0.946,,,,,,,,,,,,
1,A,22321105,996,,,,,,,0.101,-0.236,-0.992,,,,,,,,,
1,B,18770177,3286,,,,,,,,,,0.038,-0.196,-0.990,,,,,,
1,S,18770177,2052,0.480,0.480,2.720,0.055,-0.235,-0.946,,,,,,,,,,,,
1,A,22324092,996,,,,,,,0.100,-0.235,-0.993,,,,,,,,,
1,B,18773564,2286,,,,,,,,,,,,,,,,67.625,-89.625,9.688
1,S,18773564,3387,0.800,1.120,2.080,0.055,-0.235,-0.945,,,,,,,,,,,,
1,A,22327078,995,,,,,,,0.101,-0.232,-0.994,,,,,,,,,
1,B,18775596,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18775596,2032,1.440,0.800,1.760,0.054,-0.235,-0.945,,,,,,,,,,,,
1,A,22330065,995,,,,,,,0.099,-0.233,-0.989,,,,,,,,,
1,B,18778983,3286,,,,,,,,,,,,,,,,68.000,-89.688,9.625
1,S,18778983,3387,1.760,0.800,2.400,0.054,-0.233,-0.945,,,,,,,,,,,,
1,A,22333052,996,,,,,,,0.099,-0.233,-0.991,,,,,,,,,
1,B,18782370,3286,,,,,,,,,,0.037,-0.194,-0.989,,,,,,
1,S,18782370,3387,1.440,0.800,2.720,0.053,-0.232,-0.945,,,,,,,,,,,,
1,A,22336039,996,,,,,,,0.100,-0.232,-0.993,,,,,,,,,
1,B,18785757,3291,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18785757,3387,0.800,1.120,2.720,0.053,-0.232,-0.945,,,,,,,,,,,,
1,A,22340021,995,,,,,,,0.101,-0.232,-0.992,,,,,,,,,
1,B,18789124,3286,,,,,,,,,,0.039,-0.194,-0.987,,,,,,
1,S,18789124,3367,0.800,1.440,2.080,0.054,-0.233,-0.945,,,,,,,,,,,,
1,A,22343008,996,,,,,,,0.101,-0.235,-0.990,,,,,,,,,
1,B,18791853,2286,,,,,,,,,,,,,,,,66.875,-92.062,11.375
1,S,18791853,2729,1.440,1.440,2.400,0.054,-0.233,-0.945,,,,,,,,,,,,
1,A,22344999,995,,,,,,,0.099,-0.233,-0.989,,,,,,,,,
1,B,18794563,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18794563,2710,1.760,1.760,2.400,0.054,-0.233,-0.942,,,,,,,,,,,,
1,A,22348981,995,,,,,,,0.100,-0.232,-0.993,,,,,,,,,
1,B,18797950,3286,,,,,,,,,,0.037,-0.193,-0.988,,,,,,
1,S,18797950,678,0.800,1.440,2.080,0.054,-0.233,-0.942,,,,,,,,,,,,
1,A,22351968,995,,,,,,,0.101,-0.232,-0.992,,,,,,,,,
1,B,18800659,2286,,,,,,,,,,,,,,,,66.750,-91.188,11.125
1,S,18800659,2709,0.800,1.120,1.440,0.055,-0.232,-0.942,,,,,,,,,,,,
1,A,22353959,995,,,,,,,0.099,-0.234,-0.993,,,,,,,,,
1,B,18803369,4291,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18803369,2710,0.160,0.800,1.120,0.055,-0.232,-0.943,,,,,,,,,,,,
1,A,22358937,995,,,,,,,0.102,-0.234,-0.992,,,,,,,,,
1,B,18807433,2286,,,,,,,,,,0.037,-0.193,-0.987,,,,,,
1,S,18807433,4064,0.160,0.800,2.080,0.053,-0.233,-0.945,,,,,,,,,,,,
1,A,22360929,996,,,,,,,0.100,-0.233,-0.993,,,,,,,,,
1,B,18810143,3286,,,,,,,,,,0.039,-0.195,-0.987,,,,,,
1,S,18810143,2710,0.800,0.480,2.400,0.052,-0.234,-0.944,,,,,,,,,,,,
1,A,22363915,995,,,,,,,0.100,-0.233,-0.993,,,,,,,,,
1,B,18812852,2286,,,,,,,,,,,,,,,,66.625,-90.812,11.312
1,S,18812852,2709,0.800,0.480,2.080,0.052,-0.234,-0.944,,,,,,,,,,,,
1,A,22365906,995,,,,,,,0.099,-0.234,-0.992,,,,,,,,,
1,B,18815562,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18815562,2710,0.800,0.800,1.760,0.054,-0.233,-0.945,,,,,,,,,,,,
1,A,22369889,996,,,,,,,0.100,-0.234,-0.997,,,,,,,,,
1,B,18818949,3286,,,,,,,,,,,,,,,,67.125,-90.250,9.750
1,S,18818949,3387,0.800,0.800,2.080,0.054,-0.233,-0.947,,,,,,,,,,,,
1,A,22372875,995,,,,,,,0.100,-0.233,-0.993,,,,,,,,,
1,B,18821659,3291,,,,,,,,,,0.037,-0.197,-0.992,,,,,,
1,S,18821659,2710,1.120,0.800,2.080,0.053,-0.233,-0.947,,,,,,,,,,,,
1,A,22375862,995,,,,,,,0.101,-0.234,-0.996,,,,,,,,,
1,B,18825046,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18825046,3387,0.800,1.120,1.760,0.054,-0.233,-0.946,,,,,,,,,,,,
1,A,22379844,995,,,,,,,0.099,-0.235,-0.996,,,,,,,,,
1,B,18828433,3286,,,,,,,,,,0.038,-0.197,-0.995,,,,,,
1,S,18828433,3387,0.480,1.120,1.760,0.055,-0.234,-0.947,,,,,,,,,,,,
1,A,22382831,995,,,,,,,0.098,-0.235,-0.996,,,,,,,,,
1,B,18831820,2286,,,,,,,,,,,,,,,,67.312,-91.000,10.438
1,S,18831820,3387,0.160,0.800,1.760,0.055,-0.234,-0.949,,,,,,,,,,,,
1,A,22384822,995,,,,,,,0.099,-0.234,-0.997,,,,,,,,,
1,B,18833852,4286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18833852,2032,0.480,0.800,2.080,0.055,-0.234,-0.949,,,,,,,,,,,,
1,A,22389800,995,,,,,,,0.100,-0.236,-0.994,,,,,,,,,
1,B,18838594,2286,,,,,,,,,,0.041,-0.194,-0.991,,,,,,
1,S,18838594,4742,0.480,1.120,2.400,0.054,-0.234,-0.948,,,,,,,,,,,,
1,A,22391792,996,,,,,,,0.100,-0.236,-0.992,,,,,,,,,
1,B,18840626,3291,,,,,,,,,,0.040,-0.197,-0.992,,,,,,
1,S,18840626,2032,1.120,1.440,2.400,0.054,-0.234,-0.947,,,,,,,,,,,,
1,A,22394778,995,,,,,,,0.100,-0.236,-0.993,,,,,,,,,
1,B,18844013,2286,,,,,,,,,,,,,,,,66.500,-89.000,9.875
1,S,18844013,3387,1.760,1.120,2.720,0.055,-0.236,-0.946,,,,,,,,,,,,
1,A,22396770,996,,,,,,,0.100,-0.234,-0.993,,,,,,,,,
1,B,18846045,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18846045,2032,2.720,1.120,2.720,0.055,-0.235,-0.946,,,,,,,,,,,,
1,A,22400752,996,,,,,,,0.101,-0.235,-0.992,,,,,,,,,
1,B,18849432,3286,,,,,,,,,,,,,,,,65.938,-89.250,9.812
1,S,18849432,3387,2.400,1.120,2.080,0.055,-0.234,-0.946,,,,,,,,,,,,
1,A,22403739,996,,,,,,,0.103,-0.233,-0.991,,,,,,,,,
1,B,18852819,3286,,,,,,,,,,0.040,-0.196,-0.994,,,,,,
1,S,18852819,3387,1.440,1.120,2.080,0.054,-0.234,-0.945,,,,,,,,,,,,
1,A,22406726,996,,,,,,,0.101,-0.234,-0.989,,,,,,,,,
1,B,18856206,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18856206,3387,1.120,0.800,1.440,0.054,-0.234,-0.946,,,,,,,,,,,,
1,A,22410708,996,,,,,,,0.101,-0.234,-0.992,,,,,,,,,
1,B,18859593,3291,,,,,,,,,,0.035,-0.197,-0.990,,,,,,
1,S,18859593,3387,1.120,0.800,2.080,0.055,-0.233,-0.943,,,,,,,,,,,,
1,A,22413695,996,,,,,,,0.101,-0.233,-0.992,,,,,,,,,
1,B,18862980,2286,,,,,,,,,,,,,,,,67.188,-90.125,9.500
1,S,18862980,678,0.480,1.440,2.080,0.055,-0.233,-0.943,,,,,,,,,,,,
1,A,22415686,995,,,,,,,0.101,-0.233,-0.991,,,,,,,,,
1,B,18865012,3286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18865012,2032,0.160,1.440,2.080,0.055,-0.233,-0.943,,,,,,,,,,,,
1,A,22419669,996,,,,,,,0.103,-0.233,-0.991,,,,,,,,,
1,B,18868399,3286,,,,,,,,,,0.038,-0.196,-0.987,,,,,,
1,S,18868399,3387,0.160,1.440,2.080,0.054,-0.233,-0.944,,,,,,,,,,,,
1,A,22422655,995,,,,,,,0.102,-0.233,-0.993,,,,,,,,,
1,B,18871786,2286,,,,,,,,,,,,,,,,67.250,-91.625,11.875
1,S,18871786,3387,0.160,1.440,2.080,0.054,-0.233,-0.945,,,,,,,,,,,,
1,A,22424646,995,,,,,,,0.099,-0.233,-0.993,,,,,,,,,
1,B,18873818,4286,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,18873818,2032,0.800,1.440,2.400,0.054,-0.233,-0.945,,,,,,,,,,,,
1,A,22428629,996,,,,,,,0.102,-0.232,-0.993,,,,,,,,,
1,B,18877882,2291,,,,,,,,,,0.039,-0.194,-0.988,,,,,,
1,S,18877882,4064,1.120,2.080,2.400,0.054,-0.232,-0.945,,,,,,,,,,,,
1,A,22431616,996,,,,,,,0.102,-0.231,-0.992,,,,,,,,,
1,B,18880592,3286,,,,,,,,,,0.038,-0.194,-0.990,,,,,,
1,S,18880592,2710,1.440,1.440,1.120,0.054,-0.230,-0.946,,,,,,,,,,,,
