Phase,ID,Time_uS,Delta_uS,SCH_Deg_s_X,SCH_Deg_s_Y,SCH_Deg_s_Z,SCH_G_X,SCH_G_Y,SCH_G_Z,ADXL_G_X,ADXL_G_Y,ADXL_G_Z,BNO_G_X,BNO_G_Y,BNO_G_Z,BNO_Deg_s_X,BNO_Deg_s_Y,BNO_Deg_s_Z,BNO_Mag_X,BNO_Mag_Y,BNO_Mag_Z
2,A,37012632,2987,,,,,,,0.130,0.033,-1.012,,,,,,,,,
2,B,37013192,3387,,,,,,,,,,,,,-0.671,0.000,-2.350,,,
2,S,37013192,3387,-0.160,1.120,0.480,0.035,0.086,-1.927,,,,,,,,,,,,
2,A,37015619,2987,,,,,,,0.128,0.030,-1.013,,,,,,,,,
2,B,37016579,3387,,,,,,,,,,,,,,,,42.500,-96.000,14.625
2,S,37016579,3387,-0.480,0.160,1.120,0.034,0.087,-1.927,,,,,,,,,,,,
2,A,37018606,2987,,,,,,,0.130,0.023,-1.014,,,,,,,,,
2,B,37019965,3386,,,,,,,,,,-0.005,0.067,-1.010,,,,,,
2,S,37019965,3386,-0.160,0.160,1.440,0.034,0.081,-1.931,,,,,,,,,,,,
2,A,37021593,2987,,,,,,,0.133,0.020,-1.009,,,,,,,,,
2,B,37021998,2033,,,,,,,,,,,,,-0.895,-0.112,-1.790,,,
2,S,37021998,2033,0.480,0.800,2.080,0.033,0.073,-1.932,,,,,,,,,,,,
2,A,37025576,3983,,,,,,,0.133,0.012,-1.007,,,,,,,,,
2,B,37026739,4741,,,,,,,,,,,,,,,,40.750,-95.562,15.500
2,S,37026739,4741,1.120,1.120,2.400,0.034,0.055,-1.928,,,,,,,,,,,,
2,A,37028563,2987,,,,,,,0.132,0.011,-1.003,,,,,,,,,
2,B,37029449,2710,,,,,,,,,,-0.005,0.055,-1.016,,,,,,
2,S,37029449,2710,1.120,1.120,2.400,0.033,0.045,-1.925,,,,,,,,,,,,
2,A,37031549,2986,,,,,,,0.132,0.011,-1.007,,,,,,,,,
2,B,37032158,2709,,,,,,,,,,,,,-0.783,-0.112,-0.783,,,
2,S,37032158,2709,-0.160,1.120,2.400,0.033,0.039,-1.922,,,,,,,,,,,,
2,A,37035532,3983,,,,,,,0.130,0.011,-1.007,,,,,,,,,
2,B,37036222,4064,,,,,,,,,,,,,,,,41.312,-95.375,14.812
2,S,37036222,4064,-0.480,1.120,2.720,0.037,0.036,-1.919,,,,,,,,,,,,
2,A,37037523,1991,,,,,,,0.132,0.009,-1.008,,,,,,,,,
2,B,37038255,2033,,,,,,,,,,-0.001,0.045,-1.012,,,,,,
2,S,37038255,2033,-0.160,0.800,2.720,0.040,0.036,-1.920,,,,,,,,,,,,
2,A,37039515,2987,,,,,,,0.134,0.009,-1.006,,,,,,,,,
2,B,37040964,2709,,,,,,,,,,,,,-0.560,-0.112,-0.112,,,
2,S,37040964,2709,0.160,0.800,2.720,0.043,0.035,-1.922,,,,,,,,,,,,
2,A,37044493,3983,,,,,,,0.135,0.005,-1.003,,,,,,,,,
2,B,37045028,4064,,,,,,,,,,-0.001,0.046,-1.010,,,,,,
2,S,37045028,4064,0.160,1.120,2.400,0.040,0.031,-1.926,,,,,,,,,,,,
2,A,37046484,1991,,,,,,,0.133,0.005,-1.002,,,,,,,,,
2,B,37047738,2710,,,,,,,,,,,,,,,,40.438,-96.000,15.688
2,S,37047738,2710,0.480,1.120,2.080,0.036,0.029,-1.925,,,,,,,,,,,,
2,A,37048476,1992,,,,,,,0.134,0.002,-1.001,,,,,,,,,
2,B,37049770,2032,,,,,,,,,,-0.003,0.044,-1.012,,,,,,
2,S,37049770,2032,0.480,0.800,2.080,0.036,0.029,-1.923,,,,,,,,,,,,
2,A,37051463,2987,,,,,,,0.134,-0.003,-1.002,,,,,,,,,
2,B,37051802,2032,,,,,,,,,,,,,-0.448,-0.224,0.112,,,
2,S,37051802,2032,0.800,0.800,1.760,0.038,0.027,-1.919,,,,,,,,,,,,
2,A,37055445,3982,,,,,,,0.136,-0.016,-1.010,,,,,,,,,
2,B,37056544,4742,,,,,,,,,,,,,,,,40.438,-96.000,15.688
2,S,37056544,4742,0.800,1.440,1.440,0.044,0.014,-1.922,,,,,,,,,,,,
2,A,37057437,1992,,,,,,,0.140,-0.025,-1.011,,,,,,,,,
2,B,37058576,2032,,,,,,,,,,0.004,0.031,-1.015,,,,,,
2,S,37058576,2032,1.120,1.440,1.120,0.042,0.004,-1.931,,,,,,,,,,,,
2,A,37060424,2987,,,,,,,0.141,-0.021,-1.009,,,,,,,,,
2,B,37060608,2032,,,,,,,,,,,,,-0.560,0.000,-0.112,,,
2,S,37060608,2032,0.480,1.760,0.800,0.036,-0.010,-1.942,,,,,,,,,,,,
2,A,37064406,3982,,,,,,,0.134,0.001,-1.013,,,,,,,,,
2,B,37065350,4742,,,,,,,,,,,,,,,,40.250,-96.250,15.625
2,S,37065350,4742,-0.480,1.760,-0.160,0.020,-0.025,-1.950,,,,,,,,,,,,
2,A,37067393,2987,,,,,,,0.130,0.009,-1.016,,,,,,,,,
2,B,37068736,3386,,,,,,,,,,-0.008,0.019,-1.024,,,,,,
2,S,37068736,3386,-3.360,0.480,-0.160,0.025,-0.001,-1.946,,,,,,,,,,,,
2,A,37069385,2987,,,,,,,0.137,0.020,-1.019,,,,,,,,,
2,B,37070769,2033,,,,,,,,,,,,,-1.902,0.000,-0.671,,,
2,S,37070769,2033,-4.640,-0.160,-0.160,0.032,0.021,-1.942,,,,,,,,,,,,
2,A,37074363,3983,,,,,,,0.145,0.020,-1.018,,,,,,,,,
2,B,37074833,4064,,,,,,,,,,,,,,,,41.250,-96.938,15.750
2,S,37074833,4064,-4.640,0.160,0.160,0.037,0.053,-1.935,,,,,,,,,,,,
2,A,37076354,1991,,,,,,,0.145,0.023,-1.016,,,,,,,,,
2,B,37077542,2709,,,,,,,,,,0.000,0.049,-1.017,,,,,,
2,S,37077542,2709,-3.360,0.800,0.160,0.028,0.060,-1.936,,,,,,,,,,,,
2,A,37078345,1991,,,,,,,0.142,0.026,-1.016,,,,,,,,,
2,B,37079574,2032,,,,,,,,,,-0.020,0.059,-1.023,,,,,,
2,S,37079574,2032,-3.040,1.440,0.480,0.019,0.061,-1.939,,,,,,,,,,,,
2,A,37082328,3983,,,,,,,0.140,0.028,-1.010,,,,,,,,,
2,B,37082961,3387,,,,,,,,,,,,,-3.133,-0.336,-1.343,,,
2,S,37082961,3387,-2.720,1.440,0.800,0.008,0.064,-1.943,,,,,,,,,,,,
2,A,37085315,2987,,,,,,,0.138,0.028,-1.018,,,,,,,,,
2,B,37086348,3387,,,,,,,,,,,,,,,,40.875,-95.438,15.188
2,S,37086348,3387,-3.040,1.120,1.120,0.011,0.074,-1.942,,,,,,,,,,,,
2,A,37088302,2987,,,,,,,0.144,0.017,-1.009,,,,,,,,,
2,B,37089735,3387,,,,,,,,,,-0.022,0.065,-1.022,,,,,,
2,S,37089735,3387,-4.000,1.440,1.440,0.012,0.075,-1.939,,,,,,,,,,,,
2,A,37091289,2987,,,,,,,0.150,0.022,-1.015,,,,,,,,,
2,B,37091767,2032,,,,,,,,,,,,,-3.693,-0.224,-1.231,,,
2,S,37091767,2032,-4.320,1.760,1.760,0.011,0.068,-1.938,,,,,,,,,,,,
2,A,37095272,3983,,,,,,,0.141,0.031,-1.018,,,,,,,,,
2,B,37095831,4064,,,,,,,,,,,,,,,,40.438,-94.938,15.188
2,S,37095831,4064,-4.000,3.040,2.400,0.009,0.058,-1.944,,,,,,,,,,,,
2,A,37098258,2986,,,,,,,0.129,0.032,-1.017,,,,,,,,,
2,B,37099218,3387,,,,,,,,,,-0.015,0.057,-1.025,,,,,,
2,S,37099218,3387,-4.000,3.360,2.400,0.012,0.064,-1.942,,,,,,,,,,,,
2,A,37100250,1992,,,,,,,0.123,0.034,-1.018,,,,,,,,,
2,B,37101250,2032,,,,,,,,,,,,,-4.252,0.560,-0.448,,,
2,S,37101250,2032,-5.280,3.040,2.400,0.021,0.071,-1.937,,,,,,,,,,,,
2,A,37105228,4978,,,,,,,0.128,0.021,-1.013,,,,,,,,,
2,B,37105992,4742,,,,,,,,,,,,,,,,41.125,-96.062,15.500
2,S,37105992,4742,-4.960,2.400,2.720,0.056,0.074,-1.929,,,,,,,,,,,,
2,A,37107219,1991,,,,,,,0.140,0.024,-1.013,,,,,,,,,
2,B,37108024,2032,,,,,,,,,,0.005,0.065,-1.009,,,,,,
2,S,37108024,2032,-3.360,2.080,2.720,0.061,0.065,-1.929,,,,,,,,,,,,
2,A,37109211,1992,,,,,,,0.139,0.024,-1.008,,,,,,,,,
2,B,37110734,2710,,,,,,,,,,,,,-4.029,0.783,0.224,,,
2,S,37110734,2710,-2.400,1.440,3.040,0.048,0.058,-1.932,,,,,,,,,,,,
2,A,37114189,4978,,,,,,,0.133,0.013,-1.002,,,,,,,,,
2,B,37114798,4064,,,,,,,,,,-0.009,0.058,-1.017,,,,,,
2,S,37114798,4064,-1.760,0.800,3.360,0.025,0.061,-1.939,,,,,,,,,,,,
2,A,37116180,1991,,,,,,,0.129,0.014,-1.003,,,,,,,,,
2,B,37116830,2032,,,,,,,,,,,,,,,,40.938,-94.875,14.750
2,S,37116830,2032,-2.080,0.480,3.040,0.025,0.059,-1.938,,,,,,,,,,,,
2,A,37118171,1991,,,,,,,0.128,0.011,-1.002,,,,,,,,,
2,B,37119539,2709,,,,,,,,,,0.002,0.049,-1.016,,,,,,
2,S,37119539,2709,-3.040,0.480,2.720,0.037,0.050,-1.929,,,,,,,,,,,,
2,A,37121158,2987,,,,,,,0.132,0.003,-1.004,,,,,,,,,
2,B,37121572,2033,,,,,,,,,,,,,-3.693,0.671,0.671,,,
2,S,37121572,2033,-4.000,0.480,2.400,0.047,0.044,-1.922,,,,,,,,,,,,
2,A,37125141,3983,,,,,,,0.135,0.003,-1.006,,,,,,,,,
2,B,37125636,4064,,,,,,,,,,,,,,,,42.188,-95.812,14.438
2,S,37125636,4064,-4.320,1.440,3.040,0.047,0.033,-1.910,,,,,,,,,,,,
2,A,37128128,2987,,,,,,,0.137,-0.007,-1.011,,,,,,,,,
2,B,37129023,3387,,,,,,,,,,0.000,0.039,-1.004,,,,,,
2,S,37129023,3387,-3.360,1.760,2.720,0.036,0.024,-1.916,,,,,,,,,,,,
2,A,37130119,1991,,,,,,,0.136,-0.002,-1.012,,,,,,,,,
2,B,37131732,2709,,,,,,,,,,,,,-3.693,0.671,0.671,,,
2,S,37131732,2709,-2.720,1.760,2.080,0.032,0.016,-1.929,,,,,,,,,,,,
2,A,37135098,4979,,,,,,,0.128,0.009,-1.008,,,,,,,,,
2,B,37135796,4064,,,,,,,,,,,,,,,,42.438,-97.000,14.375
2,S,37135796,4064,-3.360,2.080,1.120,0.037,0.014,-1.941,,,,,,,,,,,,
2,A,37138084,2986,,,,,,,0.131,0.012,-1.003,,,,,,,,,
2,B,37139183,3387,,,,,,,,,,0.000,0.034,-1.017,,,,,,
2,S,37139183,3387,-4.960,2.400,0.800,0.045,0.026,-1.933,,,,,,,,,,,,
2,A,37140076,1992,,,,,,,0.130,0.006,-1.004,,,,,,,,,
2,B,37141215,2032,,,,,,,,,,,,,-4.029,0.783,0.112,,,
2,S,37141215,2032,-4.640,3.040,0.800,0.049,0.033,-1.942,,,,,,,,,,,,
2,A,37152023,11947,,,,,,,0.126,0.025,-1.020,,,,,,,,,
2,B,37152731,11516,,,,,,,,,,,,,,,,41.438,-94.688,14.062
2,S,37152731,11516,-4.960,3.360,0.480,0.051,0.029,-1.944,,,,,,,,,,,,
2,A,37153019,996,,,,,,,0.126,0.026,-1.025,,,,,,,,,
2,B,37154086,1355,,,,,,,,,,,,,-4.476,1.343,-0.448,,,
2,S,37154086,1355,-4.960,3.360,0.480,0.057,0.037,-1.946,,,,,,,,,,,,
2,A,37157002,3983,,,,,,,0.126,0.017,-1.017,,,,,,,,,
2,B,37158150,4064,,,,,,,,,,0.003,0.040,-1.018,,,,,,
2,S,37158150,4064,-4.960,3.360,0.800,0.056,0.057,-1.949,,,,,,,,,,,,
2,A,37160984,3982,,,,,,,0.131,0.021,-1.004,,,,,,,,,
2,B,37161537,3387,,,,,,,,,,,,,,,,41.312,-96.438,15.312
2,S,37161537,3387,-5.280,3.040,1.120,0.041,0.054,-1.939,,,,,,,,,,,,
2,A,37162976,1992,,,,,,,0.130,0.024,-0.995,,,,,,,,,
2,B,37163569,2032,,,,,,,,,,,,,-4.812,1.790,-0.671,,,
2,S,37163569,2032,-4.960,2.720,1.440,0.034,0.050,-1.928,,,,,,,,,,,,
2,A,37165962,2986,,,,,,,0.143,0.024,-0.990,,,,,,,,,
2,B,37166956,3387,,,,,,,,,,0.000,0.056,-1.023,,,,,,
2,S,37166956,3387,-4.320,2.400,2.720,0.028,0.057,-1.911,,,,,,,,,,,,
2,A,37168949,3983,,,,,,,0.155,0.020,-1.001,,,,,,,,,
2,B,37170343,3387,,,,,,,,,,,,,,,,40.562,-96.812,15.875
2,S,37170343,3387,-3.040,2.080,4.000,0.018,0.066,-1.906,,,,,,,,,,,,
2,A,37171936,1991,,,,,,,0.160,0.034,-1.004,,,,,,,,,
2,B,37172375,2032,,,,,,,,,,,,,-4.700,1.679,-0.224,,,
2,S,37172375,6096,-2.720,1.440,3.360,-0.008,0.076,-1.940,,,,,,,,,,,,
2,A,37175919,3983,,,,,,,0.132,0.029,-1.042,,,,,,,,,
2,B,37177116,4741,,,,,,,,,,-0.011,0.058,-1.001,,,,,,
2,S,37177116,677,-5.280,-1.120,3.040,-0.008,0.077,-1.945,,,,,,,,,,,,
2,A,37177910,1991,,,,,,,0.112,0.038,-1.048,,,,,,,,,
2,B,37179148,2032,,,,,,,,,,,,,,,,41.625,-96.438,14.500
2,S,37179148,2032,-5.600,-2.720,2.400,-0.002,0.078,-1.962,,,,,,,,,,,,
2,A,37180897,2987,,,,,,,0.097,0.058,-1.048,,,,,,,,,
2,B,37181181,2033,,,,,,,,,,,,,-5.148,-0.448,0.000,,,
2,S,37181181,2033,-6.240,-4.640,1.760,0.015,0.078,-1.977,,,,,,,,,,,,
2,A,37184880,3983,,,,,,,0.142,0.042,-0.993,,,,,,,,,
2,B,37185922,4741,,,,,,,,,,-0.009,0.071,-1.031,,,,,,
2,S,37185922,4741,-6.240,-5.920,3.040,0.073,0.090,-1.969,,,,,,,,,,,,
2,A,37186871,1991,,,,,,,0.146,0.023,-0.975,,,,,,,,,
2,B,37187954,2032,,,,,,,,,,,,,,,,42.250,-97.250,15.000
2,S,37187954,2032,-3.360,-3.680,4.000,0.087,0.092,-1.941,,,,,,,,,,,,
2,A,37190853,3982,,,,,,,0.133,0.010,-0.952,,,,,,,,,
2,B,37191341,3387,,,,,,,,,,,,,-4.364,-2.350,0.560,,,
2,S,37191341,3387,-1.760,1.120,3.680,0.086,0.088,-1.887,,,,,,,,,,,,
2,A,37194836,3983,,,,,,,0.139,-0.011,-0.958,,,,,,,,,
2,B,37195405,4064,,,,,,,,,,0.025,0.069,-1.005,,,,,,
2,S,37195405,4064,-0.800,4.960,1.120,0.053,0.058,-1.840,,,,,,,,,,,,
2,A,37196827,1991,,,,,,,0.144,-0.014,-0.981,,,,,,,,,
2,B,37198096,2691,,,,,,,,,,-0.011,0.036,-0.969,,,,,,
2,S,37198096,2691,-2.400,5.280,-0.480,0.029,0.032,-1.831,,,,,,,,,,,,
2,A,37199814,2987,,,,,,,0.144,-0.008,-1.022,,,,,,,,,
2,B,37200824,2728,,,,,,,,,,,,,,,,41.812,-97.812,14.812
2,S,37200824,2728,-3.680,3.360,-0.480,-0.001,-0.007,-1.851,,,,,,,,,,,,
2,A,37202801,2987,,,,,,,0.143,0.011,-1.051,,,,,,,,,
2,B,37203534,2710,,,,,,,,,,,,,-3.581,-1.007,0.000,,,
2,S,37203534,5419,-4.000,1.120,0.160,0.007,0.002,-1.947,,,,,,,,,,,,
2,A,37205788,2987,,,,,,,0.131,0.031,-1.048,,,,,,,,,
2,B,37206921,3387,,,,,,,,,,-0.020,0.031,-1.009,,,,,,
2,S,37206921,678,-2.720,-1.120,1.120,0.012,0.008,-1.957,,,,,,,,,,,,
2,A,37208775,2987,,,,,,,0.123,0.032,-1.030,,,,,,,,,
2,B,37209630,2709,,,,,,,,,,,,,,,,41.688,-94.875,14.312
2,S,37209630,2709,-2.720,-1.760,1.120,0.032,0.040,-1.976,,,,,,,,,,,,
2,A,37211762,2987,,,,,,,0.131,0.021,-0.994,,,,,,,,,
2,B,37212340,2710,,,,,,,,,,,,,-2.686,-0.783,-0.671,,,
2,S,37212340,2710,-1.120,-0.800,1.120,0.053,0.065,-1.957,,,,,,,,,,,,
2,A,37215745,3983,,,,,,,0.143,0.010,-0.980,,,,,,,,,
2,B,37216404,4064,,,,,,,,,,0.007,0.061,-1.008,,,,,,
2,S,37216404,4064,0.800,0.800,1.120,0.053,0.063,-1.901,,,,,,,,,,,,
2,A,37217736,1991,,,,,,,0.141,0.007,-0.985,,,,,,,,,
2,B,37219094,2690,,,,,,,,,,,,,,,,40.938,-95.938,15.312
2,S,37219094,2690,4.320,1.120,0.480,0.039,0.049,-1.885,,,,,,,,,,,,
2,A,37219727,2987,,,,,,,0.138,0.008,-0.961,,,,,,,,,
2,B,37221146,2052,,,,,,,,,,-0.008,0.048,-1.000,,,,,,
2,S,37221146,2052,5.280,0.480,0.480,0.022,0.034,-1.891,,,,,,,,,,,,
2,A,37223710,2987,,,,,,,0.127,0.015,-1.031,,,,,,,,,
2,B,37224532,3386,,,,,,,,,,,,,-0.336,-0.671,-1.007,,,
2,S,37224532,3386,4.320,-0.800,0.160,0.017,0.033,-1.925,,,,,,,,,,,,
2,A,37225701,1991,,,,,,,0.126,0.035,-1.033,,,,,,,,,
2,B,37226565,2033,,,,,,,,,,,,,,,,40.312,-97.125,15.812
2,S,37226565,2033,2.080,-1.120,0.480,0.025,0.041,-1.947,,,,,,,,,,,,
2,A,37228688,2987,,,,,,,0.129,0.036,-1.036,,,,,,,,,
2,B,37229951,3386,,,,,,,,,,-0.002,0.058,-1.044,,,,,,
2,S,37229951,3386,1.120,-1.120,0.800,0.043,0.068,-1.983,,,,,,,,,,,,
2,A,37231675,2987,,,,,,,0.137,0.033,-1.028,,,,,,,,,
2,B,37231984,2033,,,,,,,,,,,,,0.783,-0.783,-1.231,,,
2,S,37231984,2033,0.480,-0.800,0.800,0.046,0.084,-1.996,,,,,,,,,,,,
2,A,37235658,3983,,,,,,,0.075,-0.283,-1.098,,,,,,,,,
2,B,37236725,4741,,,,,,,,,,,,,,,,42.000,-96.125,14.312
2,S,37236725,4741,0.160,-0.800,1.440,0.027,0.129,-2.055,,,,,,,,,,,,
2,A,37238645,2987,,,,,,,0.102,0.048,-1.016,,,,,,,,,
2,B,37240093,3368,,,,,,,,,,-0.004,0.082,-1.105,,,,,,
2,S,37240093,3368,-3.360,-1.760,0.480,0.078,0.028,-2.051,,,,,,,,,,,,
2,A,37241632,2987,,,,,,,0.146,0.151,-0.992,,,,,,,,,
2,B,37242144,2051,,,,,,,,,,,,,-1.455,-1.455,-1.343,,,
2,S,37242144,2051,-8.160,-1.760,-1.120,0.122,-0.077,-1.916,,,,,,,,,,,,
2,A,37245614,3982,,,,,,,0.177,0.025,-0.953,,,,,,,,,
2,B,37246208,4064,,,,,,,,,,,,,,,,41.125,-94.625,14.125
2,S,37246208,6097,-7.840,0.480,3.040,-0.066,0.176,-1.733,,,,,,,,,,,,
2,A,37247606,1992,,,,,,,0.167,-0.016,-0.955,,,,,,,,,
2,B,37248918,2710,,,,,,,,,,-0.016,0.052,-0.893,,,,,,
2,S,37248918,677,8.800,3.040,4.000,-0.075,0.190,-1.747,,,,,,,,,,,,
2,A,37249597,1991,,,,,,,0.147,-0.019,-0.972,,,,,,,,,
2,B,37250950,2032,,,,,,,,,,-0.011,0.073,-1.015,,,,,,
2,S,37250950,2032,10.080,4.640,6.240,-0.060,0.179,-1.825,,,,,,,,,,,,
2,A,37253580,3983,,,,,,,0.118,-0.008,-1.012,,,,,,,,,
2,B,37254337,3387,,,,,,,,,,,,,0.560,-0.783,-0.671,,,
2,S,37254337,3387,12.640,5.600,4.960,0.032,0.063,-1.975,,,,,,,,,,,,
2,A,37255571,1991,,,,,,,0.117,-0.010,-1.024,,,,,,,,,
2,B,37256369,2032,,,,,,,,,,,,,,,,40.688,-96.188,15.188
2,S,37256369,2032,8.480,5.280,2.400,0.072,0.002,-2.012,,,,,,,,,,,,
2,A,37258558,2987,,,,,,,0.123,0.000,-1.035,,,,,,,,,
2,B,37259756,3387,,,,,,,,,,0.014,0.020,-1.038,,,,,,
2,S,37259756,3387,3.680,4.640,-0.160,0.081,-0.031,-1.978,,,,,,,,,,,,
2,A,37261545,2987,,,,,,,0.123,0.005,-1.057,,,,,,,,,
2,B,37261788,2032,,,,,,,,,,,,,1.119,0.783,-0.336,,,
2,S,37261788,2032,-2.400,3.680,-0.160,0.066,-0.022,-1.947,,,,,,,,,,,,
2,A,37265527,3982,,,,,,,0.134,0.019,-1.048,,,,,,,,,
2,B,37266530,4742,,,,,,,,,,,,,,,,40.688,-96.188,15.188
2,S,37266530,4742,-3.040,0.480,1.440,0.037,0.018,-1.953,,,,,,,,,,,,
2,A,37267519,1992,,,,,,,0.138,0.006,-1.034,,,,,,,,,
2,B,37268562,2032,,,,,,,,,,-0.003,0.042,-1.023,,,,,,
2,S,37268562,2032,0.480,-0.480,2.080,0.037,0.033,-1.973,,,,,,,,,,,,
2,A,37270506,2987,,,,,,,0.138,0.008,-1.018,,,,,,,,,
2,B,37270594,2032,,,,,,,,,,,,,0.783,0.671,-0.560,,,
2,S,37270594,2032,2.400,-0.480,2.080,0.042,0.042,-1.983,,,,,,,,,,,,
2,A,37274488,3982,,,,,,,0.135,-0.005,-0.988,,,,,,,,,
2,B,37275336,4742,,,,,,,,,,,,,,,,41.438,-96.688,15.125
2,S,37275336,4742,3.360,1.120,0.160,0.050,0.038,-1.959,,,,,,,,,,,,
2,A,37277475,2987,,,,,,,0.137,-0.003,-0.977,,,,,,,,,
2,B,37278722,3386,,,,,,,,,,0.006,0.043,-1.032,,,,,,
2,S,37278722,3386,3.680,3.040,-0.800,0.045,0.019,-1.922,,,,,,,,,,,,
2,A,37279466,1991,,,,,,,0.131,0.014,-0.976,,,,,,,,,
2,B,37280755,2033,,,,,,,,,,,,,1.231,0.783,-1.343,,,
2,S,37280755,2033,3.040,3.680,-1.120,0.041,0.016,-1.904,,,,,,,,,,,,
2,A,37284445,4979,,,,,,,0.136,0.043,-0.999,,,,,,,,,
2,B,37284819,4064,,,,,,,,,,,,,,,,43.062,-95.250,13.500
2,S,37284819,4064,2.400,3.040,-1.120,0.036,0.037,-1.888,,,,,,,,,,,,
2,A,37286436,1991,,,,,,,0.142,0.042,-1.009,,,,,,,,,
2,B,37287528,2709,,,,,,,,,,0.001,0.040,-1.005,,,,,,
2,S,37287528,2709,0.800,1.760,-1.120,0.029,0.066,-1.892,,,,,,,,,,,,
2,A,37288427,1991,,,,,,,0.143,0.027,-1.022,,,,,,,,,
2,B,37289560,2032,,,,,,,,,,-0.017,0.071,-1.006,,,,,,
2,S,37289560,2032,-0.480,1.120,-0.800,0.022,0.085,-1.904,,,,,,,,,,,,
2,A,37291414,2987,,,,,,,0.145,0.021,-1.028,,,,,,,,,
2,B,37292251,2691,,,,,,,,,,,,,0.448,0.671,-2.238,,,
2,S,37292251,2691,-1.120,0.800,-0.480,0.019,0.092,-1.918,,,,,,,,,,,,
2,A,37295397,3983,,,,,,,0.141,0.013,-1.024,,,,,,,,,
2,B,37296334,4083,,,,,,,,,,,,,,,,41.438,-94.688,14.062
2,S,37296334,4083,-1.440,1.440,-0.160,0.016,0.064,-1.936,,,,,,,,,,,,
2,A,37298384,2987,,,,,,,0.139,0.010,-1.008,,,,,,,,,
2,B,37299721,3387,,,,,,,,,,-0.018,0.053,-1.016,,,,,,
2,S,37299721,3387,1.120,1.760,-0.160,0.010,0.043,-1.943,,,,,,,,,,,,
2,A,37301371,2987,,,,,,,0.137,0.010,-0.991,,,,,,,,,
2,B,37301753,2032,,,,,,,,,,,,,0.560,0.560,-2.238,,,
2,S,37301753,2032,2.720,2.400,-0.160,0.012,0.036,-1.938,,,,,,,,,,,,
2,A,37305353,3982,,,,,,,0.138,0.013,-0.986,,,,,,,,,
2,B,37305817,4064,,,,,,,,,,,,,,,,41.375,-95.250,14.500
2,S,37305817,4064,3.360,3.040,1.120,0.021,0.033,-1.905,,,,,,,,,,,,
2,A,37308340,2987,,,,,,,0.147,0.011,-0.990,,,,,,,,,
2,B,37309204,3387,,,,,,,,,,-0.013,0.046,-0.997,,,,,,
2,S,37309204,5419,4.640,3.040,1.760,0.019,0.037,-1.877,,,,,,,,,,,,
2,A,37310332,1992,,,,,,,0.145,0.015,-0.991,,,,,,,,,
2,B,37311914,2710,,,,,,,,,,,,,1.679,0.783,-1.567,,,
2,S,37311914,678,4.640,2.720,1.760,0.019,0.037,-1.875,,,,,,,,,,,,
2,A,37315310,4978,,,,,,,0.132,0.026,-1.006,,,,,,,,,
2,B,37315978,4064,,,,,,,,,,,,,,,,41.125,-95.688,14.688
2,S,37315978,4064,4.640,2.720,1.120,0.016,0.042,-1.877,,,,,,,,,,,,
2,A,37317301,1991,,,,,,,0.129,0.024,-1.011,,,,,,,,,
2,B,37318010,2032,,,,,,,,,,-0.014,0.048,-0.978,,,,,,
2,S,37318010,2032,6.240,3.040,1.440,0.021,0.053,-1.893,,,,,,,,,,,,
2,A,37319293,1992,,,,,,,0.134,0.028,-1.014,,,,,,,,,
2,B,37320720,2710,,,,,,,,,,-0.007,0.063,-1.026,,,,,,
2,S,37320720,2710,7.200,3.680,2.080,0.032,0.067,-1.924,,,,,,,,,,,,
2,A,37324271,4978,,,,,,,0.144,0.060,-1.022,,,,,,,,,
2,B,37324784,4064,,,,,,,,,,,,,3.469,0.783,-0.783,,,
2,S,37324784,4064,7.840,3.040,2.720,0.030,0.086,-1.961,,,,,,,,,,,,
2,A,37326262,1991,,,,,,,0.139,0.064,-1.025,,,,,,,,,
2,B,37326816,2032,,,,,,,,,,,,,,,,41.562,-95.625,14.250
2,S,37326816,2032,6.560,2.080,3.040,0.020,0.102,-1.969,,,,,,,,,,,,
2,A,37329249,2987,,,,,,,0.136,0.058,-1.031,,,,,,,,,
2,B,37330203,3387,,,,,,,,,,-0.020,0.095,-1.029,,,,,,
2,S,37330203,3387,5.280,0.800,3.360,0.009,0.132,-1.960,,,,,,,,,,,,
2,A,37332236,2987,,,,,,,0.136,0.024,-1.035,,,,,,,,,
2,B,37332912,2709,,,,,,,,,,,,,4.029,0.336,0.224,,,
2,S,37332912,2709,4.320,0.160,3.680,0.017,0.140,-1.952,,,,,,,,,,,,
2,A,37336219,3983,,,,,,,0.139,0.020,-1.017,,,,,,,,,
2,B,37336977,4065,,,,,,,,,,,,,,,,40.625,-96.312,15.500
2,S,37336977,4065,4.640,1.120,3.360,0.038,0.098,-1.960,,,,,,,,,,,,
2,A,37339205,2986,,,,,,,0.133,0.017,-0.999,,,,,,,,,
2,B,37340364,3387,,,,,,,,,,-0.005,0.067,-1.036,,,,,,
2,S,37340364,3387,5.920,2.400,3.360,0.034,0.058,-1.968,,,,,,,,,,,,
2,A,37341197,1992,,,,,,,0.130,0.018,-0.995,,,,,,,,,
2,B,37342396,2032,,,,,,,,,,,,,4.141,-0.112,1.007,,,
2,S,37342396,2032,4.960,2.400,3.680,0.028,0.048,-1.957,,,,,,,,,,,,
2,A,37346175,4978,,,,,,,0.132,0.028,-1.002,,,,,,,,,
2,B,37346460,4064,,,,,,,,,,,,,,,,40.875,-95.438,15.188
2,S,37346460,4064,4.640,1.760,3.680,0.035,0.055,-1.910,,,,,,,,,,,,
