Phase,ID,Time_uS,Delta_uS,SCH_Deg_s_X,SCH_Deg_s_Y,SCH_Deg_s_Z,SCH_G_X,SCH_G_Y,SCH_G_Z,ADXL_G_X,ADXL_G_Y,ADXL_G_Z,BNO_G_X,BNO_G_Y,BNO_G_Z,BNO_Deg_s_X,BNO_Deg_s_Y,BNO_Deg_s_Z,BNO_Mag_X,BNO_Mag_Y,BNO_Mag_Z
1,B,32595589,2710,,,,,,,,,,-0.096,-0.022,-1.010,,,,,,
1,S,32595589,2710,1.760,1.120,2.720,-0.081,-0.047,-0.961,,,,,,,,,,,,
1,A,32597528,2987,,,,,,,0.233,-0.053,-1.001,,,,,,,,,
1,B,32598976,3387,,,,,,,,,,,,,,,,83.062,-76.250,-2.250
1,S,32598976,3387,1.440,1.440,2.400,-0.080,-0.047,-0.960,,,,,,,,,,,,
1,A,32600515,2987,,,,,,,0.230,-0.054,-1.000,,,,,,,,,
1,B,32601008,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32601008,2032,1.120,1.440,2.400,-0.081,-0.047,-0.959,,,,,,,,,,,,
1,A,32603502,2987,,,,,,,0.231,-0.052,-1.002,,,,,,,,,
1,B,32604395,3387,,,,,,,,,,-0.097,-0.020,-1.008,,,,,,
1,S,32604395,3387,0.800,2.080,2.080,-0.081,-0.046,-0.959,,,,,,,,,,,,
1,A,32606489,2987,,,,,,,0.231,-0.053,-1.003,,,,,,,,,
1,B,32607782,3387,,,,,,,,,,,,,,,,83.500,-75.688,-2.750
1,S,32607782,3387,0.800,2.080,2.080,-0.080,-0.046,-0.959,,,,,,,,,,,,
1,A,32609476,2987,,,,,,,0.232,-0.052,-1.005,,,,,,,,,
1,B,32609815,2033,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32609815,2033,0.800,1.760,2.400,-0.080,-0.046,-0.960,,,,,,,,,,,,
1,A,32612463,2987,,,,,,,0.232,-0.051,-1.005,,,,,,,,,
1,B,32613202,3387,,,,,,,,,,-0.094,-0.020,-1.008,,,,,,
1,S,32613202,3387,0.800,0.800,2.080,-0.081,-0.049,-0.960,,,,,,,,,,,,
1,A,32615450,2987,,,,,,,0.231,-0.054,-1.003,,,,,,,,,
1,B,32616589,3387,,,,,,,,,,,,,,,,83.688,-76.500,-2.875
1,S,32616589,3387,0.800,0.160,1.760,-0.081,-0.050,-0.960,,,,,,,,,,,,
1,A,32617441,1991,,,,,,,0.232,-0.056,-1.004,,,,,,,,,
1,B,32618621,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32618621,2032,0.480,0.160,1.440,-0.080,-0.049,-0.960,,,,,,,,,,,,
1,A,32622420,4979,,,,,,,0.232,-0.053,-1.004,,,,,,,,,
1,B,32623363,4742,,,,,,,,,,-0.095,-0.022,-1.011,,,,,,
1,S,32623363,4742,0.480,1.120,1.760,-0.080,-0.046,-0.960,,,,,,,,,,,,
1,A,32624411,1991,,,,,,,0.230,-0.053,-1.004,,,,,,,,,
1,B,32625395,2032,,,,,,,,,,,,,,,,83.938,-77.250,-2.938
1,S,32625395,2032,1.120,1.120,1.760,-0.079,-0.046,-0.960,,,,,,,,,,,,
1,A,32627398,2987,,,,,,,0.231,-0.053,-1.003,,,,,,,,,
1,B,32628782,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32628782,3387,1.120,1.120,1.120,-0.079,-0.046,-0.960,,,,,,,,,,,,
1,A,32632377,4979,,,,,,,0.231,-0.052,-1.005,,,,,,,,,
1,B,32632846,4064,,,,,,,,,,-0.095,-0.022,-1.009,,,,,,
1,S,32632846,4064,1.120,1.120,1.760,-0.080,-0.046,-0.960,,,,,,,,,,,,
1,A,32634368,1991,,,,,,,0.232,-0.054,-1.004,,,,,,,,,
1,B,32635537,2691,,,,,,,,,,-0.094,-0.019,-1.008,,,,,,
1,S,32635537,2691,0.800,0.800,2.400,-0.080,-0.046,-0.960,,,,,,,,,,,,
1,A,32637355,2987,,,,,,,0.233,-0.054,-1.003,,,,,,,,,
1,B,32638266,2729,,,,,,,,,,,,,,,,83.312,-76.438,-2.750
1,S,32638266,2729,0.800,0.800,2.400,-0.080,-0.048,-0.960,,,,,,,,,,,,
1,A,32640342,2987,,,,,,,0.230,-0.053,-1.004,,,,,,,,,
1,B,32640975,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32640975,2709,1.120,0.800,2.720,-0.080,-0.048,-0.960,,,,,,,,,,,,
1,A,32643329,2987,,,,,,,0.232,-0.054,-1.002,,,,,,,,,
1,B,32644362,3387,,,,,,,,,,-0.095,-0.020,-1.009,,,,,,
1,S,32644362,3387,1.120,0.800,2.400,-0.080,-0.048,-0.960,,,,,,,,,,,,
1,A,32646316,2987,,,,,,,0.232,-0.052,-1.003,,,,,,,,,
1,B,32647072,2710,,,,,,,,,,,,,,,,83.312,-77.438,-2.188
1,S,32647072,2710,1.120,1.120,2.400,-0.081,-0.048,-0.960,,,,,,,,,,,,
1,A,32648308,2987,,,,,,,0.230,-0.054,-1.004,,,,,,,,,
1,B,32649782,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32649782,2710,1.120,1.120,2.080,-0.081,-0.047,-0.960,,,,,,,,,,,,
1,A,32653286,3983,,,,,,,0.232,-0.052,-1.005,,,,,,,,,
1,B,32653846,4064,,,,,,,,,,-0.096,-0.020,-1.012,,,,,,
1,S,32653846,4064,1.120,0.800,1.760,-0.081,-0.048,-0.962,,,,,,,,,,,,
1,A,32656273,2987,,,,,,,0.230,-0.054,-1.003,,,,,,,,,
1,B,32657233,3387,,,,,,,,,,,,,,,,83.500,-76.188,-3.312
1,S,32657233,3387,1.120,0.800,1.440,-0.080,-0.049,-0.962,,,,,,,,,,,,
1,A,32658264,1991,,,,,,,0.232,-0.054,-1.007,,,,,,,,,
1,B,32659265,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32659265,2032,0.160,1.120,1.440,-0.080,-0.049,-0.962,,,,,,,,,,,,
1,A,32662247,3983,,,,,,,0.233,-0.053,-1.008,,,,,,,,,
1,B,32662653,3388,,,,,,,,,,-0.097,-0.019,-1.010,,,,,,
1,S,32662653,3388,0.160,1.760,2.400,-0.080,-0.049,-0.962,,,,,,,,,,,,
1,A,32665234,2987,,,,,,,0.230,-0.052,-1.011,,,,,,,,,
1,B,32666040,3387,,,,,,,,,,,,,,,,82.500,-76.812,-2.125
1,S,32666040,3387,0.480,1.760,2.400,-0.079,-0.048,-0.963,,,,,,,,,,,,
1,A,32667226,1992,,,,,,,0.230,-0.052,-1.009,,,,,,,,,
1,B,32668072,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32668072,2032,0.480,1.760,2.400,-0.079,-0.047,-0.964,,,,,,,,,,,,
1,A,32672204,4978,,,,,,,0.231,-0.052,-1.009,,,,,,,,,
1,B,32672814,4742,,,,,,,,,,-0.094,-0.019,-1.010,,,,,,
1,S,32672814,7451,0.160,1.120,2.080,-0.080,-0.046,-0.966,,,,,,,,,,,,
1,A,32675191,2987,,,,,,,0.231,-0.054,-1.009,,,,,,,,,
1,B,32676201,3387,,,,,,,,,,,,,,,,83.125,-76.625,-2.875
1,S,32676201,678,1.120,1.120,2.080,-0.080,-0.046,-0.965,,,,,,,,,,,,
1,A,32677183,1992,,,,,,,0.233,-0.055,-1.007,,,,,,,,,
1,B,32678233,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32678233,2032,1.120,1.120,2.080,-0.080,-0.047,-0.965,,,,,,,,,,,,
1,A,32682161,5974,,,,,,,0.232,-0.053,-1.002,,,,,,,,,
1,B,32683652,5419,,,,,,,,,,-0.095,-0.022,-1.014,,,,,,
1,S,32683652,5419,1.120,1.440,2.080,-0.079,-0.048,-0.963,,,,,,,,,,,,
1,A,32685148,1991,,,,,,,0.230,-0.053,-1.002,,,,,,,,,
1,B,32685685,2033,,,,,,,,,,,,,,,,84.625,-76.875,-3.250
1,S,32685685,2033,0.800,1.120,1.760,-0.079,-0.048,-0.962,,,,,,,,,,,,
1,A,32687139,1991,,,,,,,0.230,-0.054,-1.001,,,,,,,,,
1,B,32688375,2690,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32688375,2690,0.800,0.800,1.760,-0.080,-0.048,-0.961,,,,,,,,,,,,
1,A,32691122,3983,,,,,,,0.232,-0.055,-0.998,,,,,,,,,
1,B,32692459,4084,,,,,,,,,,-0.093,-0.022,-1.009,,,,,,
1,S,32692459,4084,1.120,0.480,1.760,-0.081,-0.049,-0.958,,,,,,,,,,,,
1,A,32694109,2987,,,,,,,0.233,-0.055,-1.000,,,,,,,,,
1,B,32694491,2032,,,,,,,,,,,,,,,,83.625,-76.625,-2.500
1,S,32694491,4064,1.760,1.120,2.080,-0.081,-0.048,-0.957,,,,,,,,,,,,
1,A,32696101,1992,,,,,,,0.231,-0.055,-0.995,,,,,,,,,
1,B,32697201,2710,,,,,,,,,,-0.096,-0.022,-1.005,,,,,,
1,S,32697201,678,1.760,1.760,2.080,-0.080,-0.048,-0.957,,,,,,,,,,,,
1,A,32699088,2987,,,,,,,0.232,-0.054,-0.996,,,,,,,,,
1,B,32699910,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32699910,2709,1.760,1.760,2.400,-0.080,-0.048,-0.957,,,,,,,,,,,,
1,A,32702075,2987,,,,,,,0.231,-0.055,-0.998,,,,,,,,,
1,B,32702620,2710,,,,,,,,,,,,,,,,83.375,-75.875,-3.125
1,S,32702620,2710,1.440,1.440,2.400,-0.080,-0.048,-0.957,,,,,,,,,,,,
1,A,32705062,2987,,,,,,,0.229,-0.055,-0.998,,,,,,,,,
1,B,32706007,3387,,,,,,,,,,-0.096,-0.020,-1.008,,,,,,
1,S,32706007,3387,1.120,0.800,2.080,-0.080,-0.048,-0.956,,,,,,,,,,,,
1,A,32707053,1991,,,,,,,0.232,-0.055,-1.000,,,,,,,,,
1,B,32708039,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32708039,2032,0.800,0.480,1.760,-0.080,-0.048,-0.956,,,,,,,,,,,,
1,A,32711036,3983,,,,,,,0.231,-0.053,-1.001,,,,,,,,,
1,B,32712104,4065,,,,,,,,,,,,,,,,83.375,-76.812,-2.688
1,S,32712104,4065,0.800,1.120,1.760,-0.079,-0.047,-0.958,,,,,,,,,,,,
1,A,32715018,3982,,,,,,,0.231,-0.053,-1.005,,,,,,,,,
1,B,32715491,3387,,,,,,,,,,-0.094,-0.022,-1.009,,,,,,
1,S,32715491,5419,0.480,1.440,2.080,-0.079,-0.047,-0.961,,,,,,,,,,,,
1,A,32717010,1992,,,,,,,0.231,-0.053,-1.006,,,,,,,,,
1,B,32718200,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32718200,677,0.160,1.440,2.080,-0.079,-0.047,-0.961,,,,,,,,,,,,
1,A,32720992,3982,,,,,,,0.231,-0.053,-1.006,,,,,,,,,
1,B,32722265,4065,,,,,,,,,,,,,,,,83.500,-76.750,-2.188
1,S,32722265,4065,-0.160,1.440,2.080,-0.081,-0.047,-0.963,,,,,,,,,,,,
1,A,32723979,2987,,,,,,,0.232,-0.052,-1.012,,,,,,,,,
1,B,32724297,2032,,,,,,,,,,-0.096,-0.020,-1.012,,,,,,
1,S,32724297,2032,-0.160,1.760,1.760,-0.081,-0.048,-0.963,,,,,,,,,,,,
1,A,32725971,1992,,,,,,,0.232,-0.051,-1.009,,,,,,,,,
1,B,32727007,2710,,,,,,,,,,-0.093,-0.020,-1.010,,,,,,
1,S,32727007,2710,-0.160,1.440,1.440,-0.081,-0.047,-0.963,,,,,,,,,,,,
1,A,32727962,1991,,,,,,,0.231,-0.051,-1.010,,,,,,,,,
1,B,32729039,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32729039,2032,0.160,1.120,1.760,-0.081,-0.047,-0.963,,,,,,,,,,,,
1,A,32731945,3983,,,,,,,0.232,-0.052,-1.009,,,,,,,,,
1,B,32732426,3387,,,,,,,,,,,,,,,,82.938,-76.375,-2.688
1,S,32732426,3387,0.160,0.800,2.080,-0.081,-0.046,-0.964,,,,,,,,,,,,
1,A,32734932,2987,,,,,,,0.232,-0.052,-1.009,,,,,,,,,
1,B,32735813,3387,,,,,,,,,,-0.096,-0.020,-1.009,,,,,,
1,S,32735813,3387,0.800,1.120,2.400,-0.081,-0.045,-0.965,,,,,,,,,,,,
1,A,32736923,1991,,,,,,,0.234,-0.052,-1.008,,,,,,,,,
1,B,32737845,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32737845,2032,1.120,1.120,2.720,-0.082,-0.046,-0.966,,,,,,,,,,,,
1,A,32740906,3983,,,,,,,0.232,-0.054,-1.004,,,,,,,,,
1,B,32741910,4065,,,,,,,,,,,,,,,,82.938,-76.375,-2.688
1,S,32741910,4065,1.120,1.440,2.400,-0.082,-0.047,-0.964,,,,,,,,,,,,
1,A,32743893,2987,,,,,,,0.232,-0.053,-1.005,,,,,,,,,
1,B,32744619,2709,,,,,,,,,,-0.095,-0.020,-1.008,,,,,,
1,S,32744619,2709,1.440,1.760,2.080,-0.081,-0.048,-0.961,,,,,,,,,,,,
1,A,32745884,1991,,,,,,,0.231,-0.053,-1.004,,,,,,,,,
1,B,32746652,2033,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32746652,2033,1.760,2.080,2.080,-0.081,-0.047,-0.960,,,,,,,,,,,,
1,A,32750863,4979,,,,,,,0.232,-0.054,-1.001,,,,,,,,,
1,B,32752071,5419,,,,,,,,,,,,,,,,83.938,-76.250,-3.500
1,S,32752071,5419,2.400,1.760,2.400,-0.082,-0.046,-0.960,,,,,,,,,,,,
1,A,32754846,3983,,,,,,,0.232,-0.054,-1.003,,,,,,,,,
1,B,32755458,3387,,,,,,,,,,-0.097,-0.022,-1.013,,,,,,
1,S,32755458,3387,2.720,1.760,2.720,-0.080,-0.047,-0.959,,,,,,,,,,,,
1,A,32756837,1991,,,,,,,0.230,-0.053,-1.001,,,,,,,,,
1,B,32757490,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32757490,2032,2.400,1.760,2.400,-0.079,-0.048,-0.959,,,,,,,,,,,,
1,A,32760820,3983,,,,,,,0.231,-0.053,-1.003,,,,,,,,,
1,B,32762232,4742,,,,,,,,,,,,,,,,84.125,-78.000,-3.062
1,S,32762232,4742,2.400,1.120,1.760,-0.081,-0.048,-0.961,,,,,,,,,,,,
1,A,32763807,2987,,,,,,,0.231,-0.055,-1.004,,,,,,,,,
1,B,32764264,2032,,,,,,,,,,-0.096,-0.022,-1.012,,,,,,
1,S,32764264,2032,1.440,1.120,1.760,-0.081,-0.047,-0.962,,,,,,,,,,,,
1,A,32765798,1991,,,,,,,0.231,-0.055,-1.006,,,,,,,,,
1,B,32766296,2032,,,,,,,,,,-0.095,-0.022,-1.012,,,,,,
1,S,32766296,2032,1.120,1.440,1.760,-0.082,-0.047,-0.963,,,,,,,,,,,,
1,A,32767789,1991,,,,,,,0.233,-0.053,-1.007,,,,,,,,,
1,B,32769006,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32769006,2710,0.800,1.760,2.080,-0.081,-0.047,-0.963,,,,,,,,,,,,
1,A,32771772,3983,,,,,,,0.233,-0.052,-1.009,,,,,,,,,
1,B,32773071,4065,,,,,,,,,,,,,,,,84.125,-76.562,-2.938
1,S,32773071,4065,-0.160,1.440,1.760,-0.080,-0.049,-0.962,,,,,,,,,,,,
1,A,32775754,3982,,,,,,,0.229,-0.052,-1.008,,,,,,,,,
1,B,32776458,3387,,,,,,,,,,-0.096,-0.020,-1.012,,,,,,
1,S,32776458,3387,-0.160,0.480,1.120,-0.080,-0.049,-0.962,,,,,,,,,,,,
1,A,32777746,1992,,,,,,,0.231,-0.054,-1.007,,,,,,,,,
1,B,32778490,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32778490,2032,0.480,-0.160,1.120,-0.080,-0.048,-0.961,,,,,,,,,,,,
1,A,32781729,3983,,,,,,,0.231,-0.053,-1.006,,,,,,,,,
1,B,32783232,4742,,,,,,,,,,,,,,,,84.438,-76.562,-2.250
1,S,32783232,4742,0.480,1.120,2.080,-0.080,-0.047,-0.960,,,,,,,,,,,,
1,A,32785711,3982,,,,,,,0.230,-0.053,-1.004,,,,,,,,,
1,B,32785941,2709,,,,,,,,,,-0.094,-0.022,-1.009,,,,,,
1,S,32785941,2709,0.800,2.080,2.720,-0.081,-0.048,-0.960,,,,,,,,,,,,
1,A,32787703,1992,,,,,,,0.231,-0.053,-1.002,,,,,,,,,
1,B,32788651,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32788651,2710,0.800,2.400,3.040,-0.081,-0.049,-0.961,,,,,,,,,,,,
1,A,32791685,3982,,,,,,,0.231,-0.054,-0.999,,,,,,,,,
1,B,32792716,4065,,,,,,,,,,,,,,,,84.125,-76.562,-2.938
1,S,32792716,4065,1.440,1.440,2.400,-0.080,-0.049,-0.960,,,,,,,,,,,,
1,A,32794672,2987,,,,,,,0.231,-0.053,-0.999,,,,,,,,,
1,B,32794748,2032,,,,,,,,,,-0.094,-0.020,-1.008,,,,,,
1,S,32794748,2032,1.760,1.120,1.760,-0.080,-0.048,-0.959,,,,,,,,,,,,
1,A,32796664,1992,,,,,,,0.232,-0.054,-0.995,,,,,,,,,
1,B,32797457,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32797457,2709,1.760,0.800,2.080,-0.081,-0.047,-0.958,,,,,,,,,,,,
1,A,32800646,3982,,,,,,,0.230,-0.055,-0.997,,,,,,,,,
1,B,32801522,4065,,,,,,,,,,-0.099,-0.022,-1.008,,,,,,
1,S,32801522,4065,1.760,0.800,3.040,-0.082,-0.048,-0.957,,,,,,,,,,,,
1,A,32802638,1992,,,,,,,0.231,-0.054,-0.998,,,,,,,,,
1,B,32804231,2709,,,,,,,,,,,,,,,,84.000,-76.688,-2.625
1,S,32804231,2709,1.760,0.800,3.040,-0.081,-0.048,-0.958,,,,,,,,,,,,
1,A,32806620,3982,,,,,,,0.231,-0.055,-1.000,,,,,,,,,
1,B,32806941,2710,,,,,,,,,,-0.095,-0.024,-1.007,,,,,,
1,S,32806941,2710,1.440,0.480,2.400,-0.080,-0.048,-0.958,,,,,,,,,,,,
1,A,32809607,2987,,,,,,,0.231,-0.055,-1.002,,,,,,,,,
1,B,32810328,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32810328,3387,0.480,0.480,2.080,-0.079,-0.048,-0.959,,,,,,,,,,,,
1,A,32811599,1992,,,,,,,0.230,-0.053,-1.002,,,,,,,,,
1,B,32813038,2710,,,,,,,,,,,,,,,,83.688,-76.000,-2.188
1,S,32813038,2710,-0.160,0.800,2.080,-0.079,-0.047,-0.960,,,,,,,,,,,,
1,A,32815582,3983,,,,,,,0.231,-0.051,-1.009,,,,,,,,,
1,B,32815747,2709,,,,,,,,,,-0.096,-0.020,-1.010,,,,,,
1,S,32815747,2709,-0.480,1.120,2.080,-0.080,-0.048,-0.961,,,,,,,,,,,,
1,A,32817573,1991,,,,,,,0.230,-0.051,-1.007,,,,,,,,,
1,B,32818457,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32818457,2710,-0.160,1.440,2.080,-0.080,-0.048,-0.962,,,,,,,,,,,,
1,A,32821556,3983,,,,,,,0.232,-0.052,-1.011,,,,,,,,,
1,B,32822522,4065,,,,,,,,,,,,,,,,84.438,-76.125,-3.125
1,S,32822522,4065,-0.160,1.440,2.080,-0.080,-0.048,-0.965,,,,,,,,,,,,
1,A,32824543,2987,,,,,,,0.231,-0.050,-1.015,,,,,,,,,
1,B,32825231,2709,,,,,,,,,,-0.095,-0.017,-1.013,,,,,,
1,S,32825231,2709,-0.800,1.440,2.080,-0.081,-0.047,-0.967,,,,,,,,,,,,
1,A,32826534,1991,,,,,,,0.231,-0.050,-1.014,,,,,,,,,
1,B,32827263,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32827263,2032,-0.480,1.120,2.080,-0.082,-0.047,-0.967,,,,,,,,,,,,
1,A,32831512,4978,,,,,,,0.232,-0.048,-1.014,,,,,,,,,
1,B,32832683,5420,,,,,,,,,,-0.092,-0.020,-1.013,,,,,,
1,S,32832683,5420,0.160,1.440,2.400,-0.081,-0.047,-0.967,,,,,,,,,,,,
1,A,32833504,1992,,,,,,,0.231,-0.051,-1.013,,,,,,,,,
1,B,32834715,2032,,,,,,,,,,,,,,,,84.062,-76.500,-3.688
1,S,32834715,2032,0.800,1.440,2.720,-0.080,-0.047,-0.966,,,,,,,,,,,,
1,A,32836491,2987,,,,,,,0.233,-0.051,-1.009,,,,,,,,,
1,B,32836747,2032,,,,,,,,,,-0.096,-0.020,-1.010,,,,,,
1,S,32836747,2032,1.120,1.760,2.720,-0.080,-0.047,-0.965,,,,,,,,,,,,
1,A,32838482,1991,,,,,,,0.232,-0.053,-1.006,,,,,,,,,
1,B,32839457,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32839457,2710,1.440,1.440,2.720,-0.081,-0.046,-0.964,,,,,,,,,,,,
1,A,32841469,2987,,,,,,,0.229,-0.053,-1.004,,,,,,,,,
1,B,32842844,3387,,,,,,,,,,,,,,,,83.688,-76.062,-2.938
1,S,32842844,3387,1.760,1.760,2.400,-0.082,-0.046,-0.963,,,,,,,,,,,,
1,A,32845452,3983,,,,,,,0.232,-0.053,-1.001,,,,,,,,,
1,B,32846231,3387,,,,,,,,,,-0.097,-0.018,-1.009,,,,,,
1,S,32846231,3387,2.080,2.080,2.400,-0.081,-0.047,-0.961,,,,,,,,,,,,
1,A,32847444,1992,,,,,,,0.231,-0.054,-0.996,,,,,,,,,
1,B,32848263,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32848263,2032,2.400,2.400,2.400,-0.081,-0.048,-0.960,,,,,,,,,,,,
1,A,32851426,3982,,,,,,,0.231,-0.055,-0.997,,,,,,,,,
1,B,32852328,4065,,,,,,,,,,,,,,,,83.688,-76.500,-2.875
1,S,32852328,4065,2.400,2.400,2.720,-0.080,-0.049,-0.960,,,,,,,,,,,,
1,A,32855409,3983,,,,,,,0.230,-0.054,-0.995,,,,,,,,,
1,B,32855715,3387,,,,,,,,,,-0.095,-0.020,-1.007,,,,,,
1,S,32855715,3387,2.080,1.440,2.400,-0.080,-0.049,-0.958,,,,,,,,,,,,
1,A,32857401,1992,,,,,,,0.230,-0.054,-0.996,,,,,,,,,
1,B,32858405,2690,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32858405,2690,1.440,0.800,2.080,-0.080,-0.048,-0.956,,,,,,,,,,,,
1,A,32861383,3982,,,,,,,0.231,-0.054,-1.000,,,,,,,,,
1,B,32862489,4084,,,,,,,,,,,,,,,,83.562,-76.188,-3.375
1,S,32862489,4084,1.120,0.800,2.080,-0.081,-0.048,-0.955,,,,,,,,,,,,
1,A,32863375,1992,,,,,,,0.232,-0.053,-1.001,,,,,,,,,
1,B,32864521,2032,,,,,,,,,,-0.096,-0.022,-1.008,,,,,,
1,S,32864521,2032,0.480,0.480,2.080,-0.080,-0.048,-0.956,,,,,,,,,,,,
1,A,32866362,2987,,,,,,,0.231,-0.056,-1.000,,,,,,,,,
1,B,32867231,2710,,,,,,,,,,-0.095,-0.020,-1.009,,,,,,
1,S,32867231,2710,0.160,0.480,2.080,-0.080,-0.049,-0.958,,,,,,,,,,,,
1,A,32868353,1991,,,,,,,0.230,-0.054,-1.003,,,,,,,,,
1,B,32869263,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32869263,2032,-0.160,0.480,2.080,-0.080,-0.049,-0.958,,,,,,,,,,,,
1,A,32872336,3983,,,,,,,0.231,-0.052,-1.006,,,,,,,,,
1,B,32873327,4064,,,,,,,,,,,,,,,,83.375,-76.812,-2.688
1,S,32873327,4064,-0.160,0.800,1.760,-0.081,-0.050,-0.960,,,,,,,,,,,,
1,A,32876319,3983,,,,,,,0.231,-0.053,-1.010,,,,,,,,,
1,B,32876714,3387,,,,,,,,,,-0.094,-0.022,-1.009,,,,,,
1,S,32876714,3387,0.160,1.120,2.080,-0.081,-0.049,-0.962,,,,,,,,,,,,
1,A,32878310,1991,,,,,,,0.232,-0.051,-1.009,,,,,,,,,
1,B,32879405,2691,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32879405,2691,0.480,0.800,2.400,-0.081,-0.048,-0.963,,,,,,,,,,,,
1,A,32882293,3983,,,,,,,0.231,-0.052,-1.009,,,,,,,,,
1,B,32883489,4084,,,,,,,,,,,,,,,,83.250,-76.562,-2.438
1,S,32883489,4084,0.480,1.120,2.080,-0.079,-0.048,-0.963,,,,,,,,,,,,
1,A,32886276,3983,,,,,,,0.231,-0.055,-1.007,,,,,,,,,
1,B,32886876,3387,,,,,,,,,,-0.094,-0.022,-1.008,,,,,,
1,S,32886876,3387,0.800,1.760,1.760,-0.080,-0.048,-0.963,,,,,,,,,,,,
1,A,32888267,1991,,,,,,,0.232,-0.055,-1.005,,,,,,,,,
1,B,32888908,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32888908,2032,0.800,1.760,1.760,-0.081,-0.048,-0.963,,,,,,,,,,,,
1,A,32892250,3983,,,,,,,0.230,-0.054,-1.003,,,,,,,,,
1,B,32892972,4064,,,,,,,,,,,,,,,,83.750,-76.875,-2.750
1,S,32892972,4064,1.120,1.120,2.720,-0.081,-0.046,-0.962,,,,,,,,,,,,
1,A,32894242,1992,,,,,,,0.234,-0.055,-1.003,,,,,,,,,
1,B,32895682,2710,,,,,,,,,,-0.093,-0.022,-1.010,,,,,,
1,S,32895682,2710,1.760,1.120,2.720,-0.081,-0.047,-0.960,,,,,,,,,,,,
1,A,32897229,2987,,,,,,,0.230,-0.053,-1.002,,,,,,,,,
1,B,32897714,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32897714,2032,1.760,1.120,2.080,-0.081,-0.048,-0.960,,,,,,,,,,,,
1,A,32902207,4978,,,,,,,0.233,-0.055,-1.000,,,,,,,,,
1,B,32903134,5420,,,,,,,,,,-0.094,-0.022,-1.009,,,,,,
1,S,32903134,5420,1.760,1.760,1.760,-0.081,-0.048,-0.959,,,,,,,,,,,,
1,A,32904199,1992,,,,,,,0.233,-0.055,-1.000,,,,,,,,,
1,B,32905166,2032,,,,,,,,,,,,,,,,83.062,-76.250,-2.938
1,S,32905166,2032,1.440,1.760,2.080,-0.081,-0.048,-0.959,,,,,,,,,,,,
1,A,32908181,3982,,,,,,,0.231,-0.052,-1.004,,,,,,,,,
1,B,32908553,3387,,,,,,,,,,-0.095,-0.022,-1.009,,,,,,
1,S,32908553,3387,1.760,1.440,2.400,-0.081,-0.048,-0.959,,,,,,,,,,,,
1,A,32911168,2987,,,,,,,0.230,-0.056,-1.004,,,,,,,,,
1,B,32911940,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,32911940,3387,1.440,1.440,2.400,-0.081,-0.047,-0.960,,,,,,,,,,,,
1,A,32913160,1992,,,,,,,0.233,-0.053,-1.003,,,,,,,,,
1,B,32913972,2032,,,,,,,,,,,,,,,,84.062,-77.500,-2.375
1,S,32913972,2032,0.800,1.120,2.080,-0.081,-0.047,-0.961,,,,,,,,,,,,
1,A,32917143,3983,,,,,,,0.231,-0.052,-1.006,,,,,,,,,
1,B,32917359,3387,,,,,,,,,,-0.097,-0.019,-1.010,,,,,,
1,S,32917359,3387,0.160,1.120,1.440,-0.081,-0.047,-0.961,,,,,,,,,,,,
1,A,32920130,2987,,,,,,,0.231,-0.051,-1.008,,,,,,,,,
